creditscore,annualgrossrevenue,grossrevattimeofinv,naicscode,entitystructure,investeetype,bankedatintake,jobstimeofinvestment,business_age_years,original_note_amount,current_interest_rate,starting_interest_rate,loan_type,portfolio_code_id,loan_group_no,entity,risk_rating_no,loan_age_months,times_renewed,times_extended,current_principal_balance,current_payoff_balance,contractualjurisdiction,is_default
732,919332.36,876237.57,236220,5,1,1,23,18.7,277324.18,10.236,9.9737,4,5,4,Corp,2,25.1,1,0,236184.17,206647.73,NC,0
635,325198.65,326600.1,722511,2,1,1,21,7,159790.32,12.2066,13.3703,4,1,5,Sole Proprietor,7,31.5,1,0,96429.33,97951.61,NY,1
566,1346256.15,1672809.72,445110,2,2,0,9,15.6,147741.85,6.3825,6.3178,2,3,3,Sole Proprietor,5,20.3,1,0,104928.81,101266.84,IL,0
585,823324.91,954453.39,722511,6,5,0,18,22.9,237745.7,13.6234,12.5987,7,5,4,LLC,3,7,2,1,149863.43,155087.18,GA,0
607,435219.29,506117.61,236220,2,1,1,17,9.4,128997.97,12.7779,13.1374,8,6,8,Corp,7,28.4,0,2,121713.15,112208.17,NC,1
575,2132521.22,2370996.77,541511,4,5,0,13,11.7,122412.24,13.7336,15.2048,2,3,9,Corp,7,9.3,0,1,72138.55,70665.48,IL,1
675,897295.07,1062024.99,621111,4,4,1,14,11.7,219689.28,10.3326,9.6144,2,5,6,Partnership,3,25.4,1,0,152946.47,157520.03,WA,0
691,1780726.48,1846177.05,541511,1,1,0,7,15,175895.13,9.4179,10.3388,6,5,4,Corp,6,35.1,1,1,123320.75,109888.95,OH,0
676,1022160.77,1193245.5,621111,2,5,1,14,10.2,200016.37,7.7764,7.403,1,5,5,LLC,4,47.6,2,0,98851.04,102066.72,CA,0
644,267905.99,297355.1,445110,6,3,0,3,11.8,205171.98,9.4568,10.6488,2,3,6,Partnership,6,41.4,1,4,188355.62,191969.35,FL,1
728,2117067.29,2607368.31,484110,6,1,0,15,8.9,117939.65,5.3635,5.416,6,5,2,Corp,6,23.2,1,0,54671.31,49771.81,AZ,0
651,778152.75,689968.02,236220,2,5,1,19,3.9,97833.76,20.8857,20.3646,1,3,9,Partnership,3,18.6,3,1,71240.33,63589.53,FL,1
709,735217.84,804647.43,445110,4,1,1,19,20.5,241205.78,11.4418,10.376,1,3,9,Corp,3,51.2,1,1,158980.21,142137.41,GA,0
704,2716565.94,2726889.72,445110,5,2,1,6,4.5,170658.49,13.6381,15.4693,1,4,9,Corp,6,20.9,1,2,85537.1,88399.82,AZ,1
530,637719.11,730541.07,445110,2,5,0,0,7.8,171424.28,11.9505,10.8007,6,1,9,Sole Proprietor,5,22,2,3,127192.9,118557.25,OH,1
571,470741.2,564301.09,722511,2,4,1,11,18.8,129396.32,10.8417,10.6119,8,6,1,Sole Proprietor,4,53.4,0,1,85261.11,79064.01,AZ,1
635,2473520.01,2936369.38,445110,2,1,1,22,13.8,121274.28,8.4505,7.8887,7,2,6,Sole Proprietor,5,14.1,0,1,96766.3,82838.02,WA,0
733,925063.91,891700.5,722511,5,5,0,26,6.1,99247.04,8.426,8.3405,5,3,6,LLC,1,41.7,1,2,68453.85,68001.67,IL,0
607,2567142.99,2362019.78,541511,2,2,0,4,12.6,193904.18,12.3448,12.5951,8,3,3,Corp,6,43.6,1,2,88012.53,78011.51,GA,1
659,542668.43,530309.52,484110,3,2,0,4,11.8,56477.19,11.8788,12.4622,5,1,3,Partnership,5,21.3,2,0,41245.27,39023.05,FL,1
725,570283.41,486387.1,621111,5,4,0,21,16.7,158911.75,3.5,3.2794,7,6,6,LLC,4,17.7,0,2,77046.88,66135.72,OH,0
642,1737477.95,1498503.09,621111,2,2,0,14,13.3,358330.1,5.6921,5.3144,6,6,7,Corp,5,24.3,2,1,305699.21,290675.11,GA,0
511,520970.68,573922.35,531210,2,2,0,5,12.5,76495.68,8.6463,9.4069,4,6,2,Corp,7,38.2,0,1,64569.03,66514.54,OH,1
539,1165375.3,1088090.01,531210,3,2,0,0,19.9,107280.15,14.0967,15.8624,2,5,7,Partnership,7,6.4,0,2,100425.4,100954.79,IL,1
628,555905.5,592046.09,484110,5,1,1,2,8,178075.28,16.9337,16.8632,4,6,6,Partnership,7,11.1,1,0,115558.44,107663.11,TX,1
691,1039282.61,998732.22,531210,4,3,1,27,12.8,264330.58,7.4273,7.3042,2,5,4,LLC,2,12.6,1,1,190124.7,187065.61,CA,0
648,1070290.31,1132182.79,238210,2,3,1,13,10,126600.42,17.2593,18.3621,3,3,6,LLC,5,7.1,2,4,83931.33,74575.41,GA,1
574,773151.52,804967.41,484110,3,4,1,0,9.5,139840.23,12.6836,12.5806,2,4,4,Partnership,5,23.5,1,1,89853.61,87868.98,FL,1
657,764789.44,929876.82,621111,3,4,0,23,17.3,55370.49,11.296,10.4199,7,5,1,Sole Proprietor,2,16.5,0,1,28040.98,29272.39,FL,0
667,963646.78,1092628.79,445110,5,3,1,8,1.3,106255.5,15.0441,16.9505,8,3,6,Partnership,8,9.3,1,2,91365.21,92267.07,AZ,1
549,316744.16,306032.47,531210,3,1,1,0,5.7,67878.05,16.5536,16.0943,8,1,2,Partnership,6,48.3,0,0,54755.29,52886.46,FL,1
696,2304586.34,2720557.47,621111,6,3,1,3,10.6,221127.37,10.4712,10.4041,5,1,8,Sole Proprietor,4,36.4,1,1,158220.03,147596.16,TX,0
653,1842190.73,1612421.23,484110,5,1,0,11,13,57103.06,5.0666,5.7292,1,6,6,Sole Proprietor,4,30.9,0,1,37886.04,38142.65,OH,0
562,384460.92,389670.71,621111,5,5,0,11,8.8,147897.54,13.3177,13.7901,2,4,1,Corp,5,38.7,1,3,129954.6,114405.81,NC,1
677,1084791.89,1017164.2,236220,3,5,0,17,6.3,160088.81,13.0374,11.8497,6,3,2,LLC,4,34.9,1,2,78461.87,75414.23,NY,0
614,318815.78,389319.75,484110,6,3,1,0,4.5,289261.1,13.9962,13.8177,2,4,7,LLC,9,26,1,3,251095.38,260284.47,NY,1
635,1027512.8,1052420.89,621111,1,5,1,10,11.4,138051.19,6.1539,6.9004,3,4,6,Sole Proprietor,3,24.5,1,1,114792.43,105303.91,IL,0
599,751925.84,744828.99,722511,3,5,0,19,11.8,73031.91,16.3844,18.2678,5,4,2,LLC,6,10.5,1,1,45597.79,38886.29,FL,1
636,744174.12,807655.44,236220,6,4,0,11,8.3,195012.6,14.6028,16.1555,8,2,2,Corp,9,32.4,2,1,183569.72,185249.56,WA,1
689,572412.9,492928.14,531210,1,2,1,29,6.2,207202.1,9.0486,9.9635,1,1,2,Sole Proprietor,5,27.3,0,0,130253.83,135368.29,TX,0
774,666333.96,714370.72,541511,2,3,0,19,18,143489.29,4.827,5.3508,8,5,2,Sole Proprietor,5,27.1,0,1,101472.24,106464.21,AZ,0
633,1450491.95,1581557.46,236220,3,4,0,15,11.1,162010.91,9.1698,9.266,4,2,6,Sole Proprietor,1,33.1,2,0,144204.81,149722.26,FL,0
603,515496.28,608574.24,541511,6,1,1,19,17.1,185453.13,5.472,5.3166,5,4,7,Corp,4,17.4,0,2,99290.13,93562.08,GA,0
749,890736.66,869239.01,238210,6,3,0,14,3.3,94494.51,12.4313,13.7817,4,2,6,Sole Proprietor,4,18.5,0,1,77348.42,76359.4,TX,0
708,1106990.75,1194274.76,238210,5,3,1,10,13.5,162910,8.2493,8.6378,8,2,2,Partnership,6,25.9,4,1,106045.9,94590.32,WA,0
693,285230.9,315114.08,541511,3,3,1,19,11.6,158980.05,11.5219,12.3346,4,6,8,LLC,4,1,1,3,145869.59,140557.64,FL,1
702,2915918.17,3562059.95,621111,4,1,1,18,17.3,102146.77,12.2824,13.1785,8,5,1,Corp,4,36.9,0,0,63935.08,66122.44,GA,0
616,337599.41,297180.12,445110,4,4,0,10,15.9,105842.41,13.0748,13.9065,1,3,4,Corp,6,33,1,1,82198.5,79020.77,WA,1
715,737039.16,753655.49,621111,2,2,1,30,20.6,92098.77,12.5076,11.9446,7,1,8,LLC,3,19.8,1,0,51064.65,53211.32,CA,0
622,1669512.87,1552167.71,236220,2,4,0,5,1.8,194770.89,16.7411,16.0281,1,4,2,Sole Proprietor,9,33.3,0,2,184569.56,183432.03,FL,1
604,380887.37,452164.41,236220,4,4,1,12,12.2,136511.17,16.9413,16.6985,8,2,5,Partnership,6,34.3,0,2,119912.93,109934.1,WA,1
703,1286542.21,1202642.6,722511,4,4,1,7,13.9,71765.23,16.0714,16.9142,3,5,3,Partnership,5,19.9,2,3,40927.4,41220.52,AZ,1
545,1246502.47,1502677.56,621111,5,4,0,8,1.5,162755.22,7.2566,7.0543,4,6,2,Sole Proprietor,9,27.1,1,0,129552.62,122580.31,NC,1
589,938016.66,895813.65,445110,5,2,1,12,7.9,281272.76,13.6216,15.3586,8,5,3,LLC,4,34.5,0,3,199161.84,207798.53,NC,1
558,1926802.5,2318753.74,531210,2,5,1,12,10.2,190288.67,15.6039,16.8905,4,1,2,Corp,5,30.8,0,2,158801.78,151044.58,NY,1
612,829425.61,931457,484110,5,1,0,16,7.6,249748.09,11.3661,10.7391,7,3,2,LLC,7,17.1,1,3,124969.54,114897.43,CA,1
545,991566.93,944821.3,236220,6,2,0,11,4.4,225129.93,14.7411,16.3341,6,6,6,Partnership,5,35.3,0,2,160784.11,140848.38,NC,1
694,1252622.58,1527050.6,236220,6,1,1,18,11.5,166672.78,6.0791,6.3635,4,1,3,Corp,2,21.2,1,1,147795.23,148400.24,TX,0
581,1143428.23,1261876.01,531210,1,4,1,19,6.9,115602.78,7.8576,7.8952,2,1,9,LLC,6,30.9,2,1,68578.24,70975.85,AZ,1
631,292519.99,338052.06,621111,2,1,1,8,9.2,184631.16,10.1457,10.1781,3,6,8,Sole Proprietor,6,32.9,1,2,121899.01,123084.14,CA,1
644,560681.77,483120.14,484110,5,5,1,24,15.7,271303.81,11.2911,10.3046,6,6,5,Corp,7,10.3,0,1,219415.19,210861.15,OH,0
669,1117838.93,1236402.18,445110,3,2,1,13,16.7,204491.44,9.5184,10.5289,1,1,5,Partnership,4,25.6,2,1,128165.45,125603.27,GA,0
559,1143447.27,1175471.14,238210,1,1,1,13,5.9,195074.43,12.118,11.8473,8,5,2,Partnership,6,25,1,0,139955.97,144595.36,NY,1
734,1848877.66,1991496.53,445110,2,5,0,1,27,210350.62,6.2251,5.9593,6,1,4,Partnership,2,21.1,0,2,120139.77,124899.77,TX,0
665,954113.13,1091251.29,445110,4,4,1,23,14.3,149071.36,4.3131,4.5571,4,2,1,LLC,6,20.1,1,1,91156.24,80040.83,GA,0
699,1218716.77,1440536.97,621111,6,1,1,18,13.3,310877.07,17.283,19.2586,4,2,7,LLC,4,14.6,2,0,181869.01,170909.53,AZ,0
662,1453001.5,1643774.44,238210,1,1,0,7,18.1,87684.73,16.6971,15.5303,6,5,1,Sole Proprietor,8,30.1,0,2,76905.97,77411.02,TX,1
732,997189.04,982649.99,531210,2,4,1,21,6.7,150992.25,3.5,3.5578,4,1,5,Partnership,3,27.1,0,1,88667.53,80074,AZ,0
587,562727.05,565860.56,238210,6,4,1,9,9.1,181268.57,17.7834,19.4745,6,4,1,Sole Proprietor,5,54.7,0,1,150091.75,148088.97,NC,0
623,471774.61,505925.32,484110,6,5,0,12,12.5,126923.31,14.1278,13.2151,8,4,5,Sole Proprietor,3,47.5,1,2,67507.42,59621.29,FL,1
736,1234742.31,1168512.31,236220,1,2,0,8,14.5,170145.56,11.2649,12.166,1,1,3,LLC,6,15,0,0,154375.02,149025.34,FL,0
616,677211.25,628613.15,236220,6,1,1,18,18.5,180846.92,3.5,3.8712,6,6,3,LLC,3,19.1,1,0,131853.05,130064.34,OH,0
695,674817.92,619808.66,541511,4,4,1,19,12,137013.89,7.9834,7.507,4,3,6,LLC,1,1,1,1,102528.31,96840.72,OH,0
547,731641.3,807134.34,238210,5,2,0,28,3,151194.17,9.3968,10.4395,8,6,5,LLC,5,31.2,0,1,94504.06,86469.69,TX,0
657,897498.08,1015572.91,238210,1,4,1,14,11.2,200523.09,8.0427,7.4288,5,5,5,Sole Proprietor,3,9.1,2,0,156906.59,156669.94,CA,0
740,1339724.56,1502397.18,541511,4,2,0,9,8.8,205509.29,11.1077,11.4945,4,3,3,Partnership,4,25.1,0,2,177766.33,165133.2,IL,0
552,1477936.24,1751419.17,484110,2,5,0,16,3.9,309790.13,19.2373,19.9929,5,6,3,Corp,5,25.4,2,0,224999.14,225211.43,IL,1
712,2279392.03,2172380.93,541511,2,3,0,19,5.2,141417.58,12.9088,13.5441,6,3,9,Corp,8,11.1,0,2,101313.64,101068.29,TX,0
583,576625.68,673454.46,621111,5,5,1,18,0.5,105314.21,8.4522,8.54,8,4,7,Sole Proprietor,3,36.6,0,1,95837.17,86617.15,GA,1
689,546675.12,556883.9,541511,1,4,1,15,8,335581.62,7.1172,7.9853,5,3,2,Sole Proprietor,4,30.9,1,2,192296.7,194122.24,TX,0
603,1176184.23,1130354.27,445110,1,2,1,1,15,259521.67,13.4752,14.4946,3,5,7,Sole Proprietor,9,18.8,3,3,205006.34,188572.61,FL,1
599,786418.33,952210.83,531210,5,2,1,13,6.3,296070.2,5.7687,6.4117,1,5,6,Partnership,3,18.4,1,0,165097.29,171256.39,NY,0
688,363876.69,454475.48,484110,2,2,0,1,21.6,201847.14,8.1988,7.7231,3,5,9,LLC,5,20.3,2,1,187876.41,173552.46,AZ,0
566,521604.23,502891.57,531210,5,2,1,5,9.1,146710.47,6.0012,6.4083,2,2,3,Corp,5,21.4,0,3,124746.24,127332.24,AZ,1
604,1296069.16,1126215.55,531210,3,5,0,10,0.5,230858.84,11.86,13.4334,1,1,8,LLC,6,37.2,1,0,131071.18,120261.83,OH,1
655,2129879.03,2165123.63,484110,5,1,0,22,7.9,402406.64,14.8888,15.7223,1,5,2,Partnership,5,28.3,0,0,225826.52,202402.83,NC,0
661,1916232.63,1865990.57,531210,6,5,0,25,19.7,123613.13,8.6638,9.0925,7,1,4,Sole Proprietor,7,6.6,0,0,57819.58,58872.07,OH,0
777,1314597.74,1313162.85,531210,3,1,1,6,7.8,356800.97,3.9851,3.9811,6,6,4,Corp,3,9.3,0,0,204899.91,199919.28,WA,0
668,928197.26,1148824.71,722511,6,2,0,15,14.8,152985.61,11.9448,11.9372,6,6,7,Corp,2,26.1,0,0,120254.51,123288.26,IL,0
561,721123,657426.39,531210,6,3,0,3,5.2,125894.68,11.504,12.9927,2,3,7,Partnership,3,7.5,1,1,81910.06,76022.53,AZ,0
660,786891.77,755305.35,722511,4,2,0,17,5.6,138619.19,13.4286,13.4665,6,2,4,Sole Proprietor,5,6.2,2,2,97075.49,93009.42,TX,1
624,503841.88,623899.37,484110,4,4,1,1,5.7,251614.21,8.7349,9.7171,1,1,6,Sole Proprietor,5,33.2,1,2,114742.6,115041.38,GA,1
593,1162650.79,1264394.3,722511,6,2,1,11,14,73550.55,3.5,3.4211,8,3,7,Corp,3,29.9,0,1,48921.83,42375.76,WA,0
628,863586.04,863624.28,238210,3,1,0,5,3.5,89906.01,11.2969,11.623,3,4,7,LLC,6,25.5,0,2,56704.93,52997.68,CA,1
574,1098103.45,1032429.91,541511,2,3,0,6,12.8,144397.18,11.3195,11.6064,6,4,6,LLC,8,35.8,1,2,112305.7,113354.49,WA,1
664,1474712.13,1442992.24,238210,4,4,1,18,4.6,92919.92,9.3268,8.945,6,6,3,Sole Proprietor,6,27.4,1,0,87942.21,82268.74,FL,0
684,614779.2,713733.81,484110,4,2,0,12,2.8,77058.96,8.9761,8.1266,1,1,5,Sole Proprietor,6,20.8,0,2,58686.34,58243.52,WA,1
612,1007084.23,1223609.99,236220,5,2,1,8,7.7,130528.54,12.4657,13.5025,5,1,3,Partnership,6,21.3,1,3,116462.44,105052.49,GA,1
569,306231.13,260787.36,238210,1,3,0,11,8.3,290573.05,18.3864,19.2351,8,3,2,Partnership,9,12.4,2,2,231455.3,204742.76,NC,1
601,329109.65,293216.54,541511,3,1,1,14,10,89950.19,13.4266,14.1431,5,4,6,Sole Proprietor,5,23,3,3,52569.01,46209.22,WA,1
660,427873.89,364075.36,621111,4,2,0,0,8.2,147286.52,10.4185,9.8463,3,4,6,LLC,6,31,3,2,77373.49,69744.78,NY,1
666,685316.76,810083.16,541511,3,5,0,19,14.9,321561.77,8.0681,8.9421,6,1,7,Sole Proprietor,4,24.6,0,2,191181.59,167974.9,AZ,0
688,730781.43,672342.02,531210,1,1,0,11,1.1,342043.1,4.7872,4.6082,2,2,4,LLC,4,38.4,0,1,162562.43,142694.76,OH,0
650,621277.58,535810.71,236220,5,2,0,14,8.4,202033.36,17.3545,16.7937,5,1,3,Sole Proprietor,6,22.6,1,2,175864.43,176515.72,OH,1
569,423947.35,477533.8,722511,5,4,1,2,8.7,58200.83,12.0547,13.4892,5,1,3,Sole Proprietor,5,21,1,3,49763.79,46773.27,IL,1
599,759721.34,778527.82,722511,6,2,1,13,4.3,201822.09,11.7639,11.221,1,6,6,Corp,7,36,0,0,167192.94,159602.53,AZ,0
662,810573.95,991550.58,238210,5,2,1,17,10.9,82147.56,5.9956,5.8446,8,5,4,Corp,3,23.8,0,1,42331.78,40388.1,NY,0
540,472255.74,432613.23,722511,2,2,0,7,9.1,146826.16,13.4689,13.2993,1,2,9,Corp,6,35.7,0,2,131503.36,128864.77,FL,1
731,490487.21,495482.44,531210,2,1,1,22,15.5,169744.9,9.2001,9.6867,4,5,7,LLC,1,30.1,0,0,155491.02,152050.46,GA,0
700,964742.84,838005.15,484110,3,5,1,7,18.4,147120.65,10.7214,9.8969,1,2,5,Sole Proprietor,1,25.9,1,1,113549.37,115363.17,CA,0
708,1679653.48,2091044.32,236220,3,5,0,16,13.2,166634.28,10.3083,11.2186,2,1,3,LLC,5,21.8,3,1,76166.54,76815.42,AZ,0
709,862288.55,1013746.16,541511,6,3,1,17,13.1,195812.39,12.7183,11.8346,5,2,9,Corp,5,25,1,1,149266.44,148593.77,FL,0
657,1964520.63,1755124.48,621111,3,2,0,11,7.5,193813.88,8.9994,8.5104,2,1,6,LLC,3,23.5,0,0,99416.45,94234.29,TX,0
768,1055309.33,1307287.71,531210,2,4,0,23,8.1,130901.94,6.4421,6.6503,4,5,2,LLC,2,24.7,2,1,77902.21,79267.47,WA,0
738,2124149.23,2653776.46,722511,2,1,0,11,1.7,158214.91,5.6568,6.315,8,5,9,Sole Proprietor,3,35,1,0,71734.9,67703.38,WA,0
531,270362.05,263568.41,541511,2,2,0,9,11.7,231350.36,13.3371,12.1395,6,4,7,Corp,7,19,2,2,217280.81,204839.81,NY,1
647,285918.19,257982.19,484110,6,4,1,20,9.2,143169.61,8.9527,9.6135,8,6,5,Sole Proprietor,3,48.2,0,0,131398.81,127545.44,GA,1
539,553131.5,645629.68,722511,6,1,0,3,5.6,164849.94,10.4475,10.5803,3,4,2,Partnership,5,18.5,1,2,151316.45,156082.55,CA,1
631,797117.2,853070.24,445110,1,3,0,0,4,72637.99,7.6106,7.5453,5,5,9,Corp,7,20.7,0,2,46997.83,45232.85,IL,1
708,1264970.63,1097995.84,531210,6,3,1,6,8,176660.11,11.0874,10.1305,6,4,7,Sole Proprietor,4,33.3,2,0,107581.83,100322.53,FL,0
639,1382360.6,1289682.55,238210,1,5,1,35,14,159589.57,14.4516,15.1121,1,1,8,Sole Proprietor,1,43.8,1,2,146052.77,142204.46,NY,0
703,699718.62,721649.29,445110,5,1,1,18,10.7,309864.94,8.6706,9.504,3,3,6,LLC,5,36.8,2,4,251665.39,246319.53,GA,1
500,608112.86,638415.22,531210,4,4,1,6,0.5,175903.02,17.567,18.9835,2,6,1,LLC,9,43.4,1,4,135829.98,123031.02,GA,1
689,482791.08,538527.77,541511,1,3,1,1,1.5,92607.68,18.0126,17.3919,6,5,5,LLC,5,21.5,1,3,77757.03,76925.64,TX,1
602,999882.35,929397.66,621111,3,5,0,17,14.6,132164.43,10.2979,9.8113,7,1,9,Corp,6,13.1,0,1,98569.99,103454.45,CA,0
785,1611836.32,1895390.61,722511,2,3,1,12,10.8,149252.19,7.6095,8.7047,2,4,9,Partnership,1,24.6,0,0,80627.65,83131.85,NC,0
656,639229.15,743509.97,236220,4,5,1,5,15.7,156304.6,12.3924,13.0658,4,2,2,Sole Proprietor,5,25.7,0,2,89771.57,92223.37,NY,1
508,350368.15,324765.21,722511,1,4,0,16,8.8,125548.46,15.4372,16.6138,7,2,5,LLC,6,26.8,1,1,95421.91,87045.09,FL,1
524,374939.09,416993.42,531210,5,4,1,5,8.5,239866.61,16.5952,16.8288,8,4,7,Corp,5,33.6,1,1,157982.32,143806.62,IL,1
564,655194.4,703252.95,531210,6,5,0,28,5.5,69721.01,10.0883,10.1012,2,5,4,LLC,1,19.4,1,0,53516.74,52769.24,WA,0
653,591859.12,596637.97,445110,6,4,1,10,8.9,169403.92,8.8593,9.804,1,5,3,LLC,1,18.2,2,2,102277.15,100998.97,OH,0
626,305861.99,355691.05,541511,6,1,1,0,5,171364.98,12.605,11.4089,8,1,8,Corp,5,35.5,1,2,125031.51,106301.6,IL,1
582,431444.05,488296.12,621111,3,2,0,19,6.9,171734.57,10.5402,9.6829,7,1,8,Corp,9,29.8,1,2,98346.24,100999.93,CA,1
657,849729.8,878471.5,238210,5,1,0,18,10.3,436689.42,12.7624,12.2446,3,5,8,Corp,1,17.1,1,0,285023.64,273148.29,GA,0
661,459792.1,529892.28,531210,6,1,0,19,15.3,251392.93,5.295,5.5164,2,3,1,Partnership,4,36.8,3,1,220671.36,202334.06,TX,0
588,973669.33,879935.56,445110,3,1,1,4,5.3,140656.49,15.4379,15.6681,3,5,5,Partnership,3,6.9,1,2,97508.09,96149.64,TX,1
572,976862.12,1074012.93,531210,6,2,1,22,3.5,43888.65,10.7118,12.1975,6,3,2,Corp,6,21.2,1,1,21374.71,22265.71,GA,1
713,2309520.91,2190174.6,236220,3,1,0,9,12.4,223801.23,3.5,3.79,3,3,6,LLC,2,36.7,0,0,175067.79,152057.14,IL,0
648,883956.49,1072498.8,621111,6,4,1,10,8.9,179375.75,8.1498,8.7241,5,4,4,LLC,5,20.7,0,0,126968.17,122933.45,CA,0
623,735014.78,687022.05,445110,3,5,0,32,3.8,213516.73,9.0198,8.1191,1,4,5,LLC,4,19.8,0,1,157113.79,164715.41,WA,0
538,1045619.8,956891.24,445110,4,5,1,0,0.8,614595.26,8.2135,7.7575,5,3,6,Corp,8,48.7,2,2,494859.56,491255.66,CA,1
512,290606.64,265471.04,445110,4,5,1,2,2,181427.65,7.4753,6.8291,8,4,6,Partnership,8,34.9,1,2,87638.63,83411.58,WA,1
702,724008.03,759167.93,445110,4,4,1,10,3.5,153680.88,16.2721,16.2516,4,6,3,Partnership,6,40.7,0,0,118773.24,118626.72,FL,1
557,466868.16,513283.51,238210,1,2,0,6,16.5,230136.5,13.5984,14.5324,6,4,7,Partnership,5,55.2,0,1,136912.13,131553,CA,1
500,817837.53,874744.15,531210,4,1,0,11,4.6,367867.15,19.3061,20.5374,4,1,2,Sole Proprietor,9,38.8,2,0,277814.62,280085.2,OH,1
734,1399656.18,1689798.35,722511,1,5,1,18,13.3,205410.7,7.9702,8.7631,3,1,4,LLC,5,22.8,0,0,186842.67,195333.47,GA,0
688,387282.62,347274.13,445110,3,1,0,11,7.7,140235.15,12.8598,13.378,1,2,4,Corp,4,37.7,0,2,85372.07,73510.24,AZ,0
697,1201587.97,1422376.31,621111,6,2,1,13,18.2,182720.98,15.2624,13.8545,6,5,7,Partnership,3,12,0,0,136539.93,116521.92,AZ,0
566,1297780.28,1216493.21,236220,6,4,1,12,13.1,102049.35,15.9113,15.0221,5,6,6,Corp,5,24.3,2,1,55194.9,47071.26,NY,1
679,6014045.68,6195289.28,541511,5,5,0,27,11.3,100847.61,13.0524,12.7522,3,5,9,Partnership,4,20.9,0,0,79756.07,78421.82,IL,0
669,1380774.42,1581556.48,541511,6,2,0,21,7.9,77163.56,19.1057,20.3484,8,1,2,Corp,6,12.5,1,1,39503.35,34890.16,CA,1
783,765279.22,792404,722511,6,3,1,15,12.7,254571.02,3.8011,3.7393,7,5,8,LLC,1,9.7,2,0,132953.58,135938.52,NY,0
532,676688.42,767225.65,541511,6,1,1,22,9.1,604957.5,12.0319,11.2073,1,3,3,Partnership,3,5.4,0,1,569997.73,522881.79,CA,1
592,216812.43,194020.04,484110,2,1,0,16,19.2,193293.66,14.8615,13.4031,2,2,3,Sole Proprietor,5,47.6,1,1,158426.89,141971.81,OH,1
680,579762.27,545416.92,621111,4,4,0,11,12.3,119077.73,12.0073,11.3449,4,2,2,Corp,3,13.5,0,3,89211.7,93279.81,NY,0
660,938141.81,1121292.71,445110,4,5,1,23,18.5,128061.45,7.4896,7.0487,7,4,1,Sole Proprietor,2,50.8,1,2,73384.21,71403.36,GA,0
564,270671.94,250436.96,238210,3,4,0,11,9.4,153736.71,12.8244,12.1971,6,5,1,Corp,5,33.8,0,1,85805.79,87699.45,NC,1
676,178686.37,160694.48,445110,5,2,0,15,21.1,232353.03,9.5522,9.7065,1,6,9,Partnership,9,30.4,2,2,205697.83,187414.63,TX,1
585,1218063.25,1349609.56,445110,1,5,1,7,15.2,237595.21,9.0459,9.5309,2,6,4,Partnership,7,2.2,1,2,189869.73,175502.76,WA,1
542,290737.7,258556.25,722511,3,1,1,10,8.9,166591.76,12.9449,13.0241,8,5,6,Partnership,5,51.3,2,0,150693.37,142557.71,NC,1
580,253056.22,306484.32,445110,5,1,0,16,4.3,55429.34,12.5514,12.1071,7,1,4,Corp,5,21.5,0,4,44302.3,43051.07,AZ,1
567,490643.57,520997.02,531210,6,5,1,17,5.9,311151.87,12.5592,13.2398,1,2,4,LLC,2,55.5,1,4,167648.86,162227.57,TX,1
641,267575.1,322080.51,621111,5,5,0,5,7.9,251683.18,14.5047,14.9898,8,5,5,LLC,6,23.1,1,2,135214.4,115653.53,FL,1
625,526552.4,464651.09,445110,3,5,1,7,0.5,227969.96,18.2664,17.7025,8,2,6,LLC,9,41.8,0,4,174227.28,154078.07,AZ,1
698,1119237.62,1157781.55,541511,2,4,0,19,12.5,105052.54,3.5,3.318,5,5,3,Corp,5,17.8,2,1,73672.13,66999.14,TX,0
620,327359.73,357585.9,238210,5,1,1,8,2.7,59044.42,15.0516,14.4898,2,3,6,Partnership,6,3.8,0,2,48126.03,50418.68,OH,1
615,447660.33,527298.83,541511,3,1,1,6,3,347708.1,12.632,13.2099,3,6,5,Sole Proprietor,7,43.2,2,3,211623.6,207090.13,OH,1
701,1462488.72,1782510.09,238210,3,3,1,11,15,279319.76,11.898,11.6345,3,1,4,LLC,4,32.2,1,2,204348.54,204124.71,FL,0
713,2224006.24,2580798.12,236220,5,3,1,8,8.3,193038.58,13.2899,13.3455,2,1,4,Corp,3,36.3,0,2,169879.12,147406.2,NY,0
677,2333998.62,2770380.82,238210,6,3,0,13,6,55628.56,13.1506,13.1053,7,6,1,LLC,3,48.9,2,0,50292.48,52423.01,TX,0
636,2007452.34,1730420.62,541511,6,2,0,19,17.7,240623.76,10.2098,9.5681,3,2,8,Partnership,3,17.9,2,1,146322.73,146280.89,NY,0
643,1402324.42,1333719.94,236220,2,2,1,16,21.5,117700.2,11.4944,10.6529,5,3,6,Sole Proprietor,5,22,0,1,79965.94,72109.74,OH,0
618,1249541.21,1477793.37,484110,3,1,1,6,11.4,103086.51,16.055,16.527,1,3,4,LLC,4,17.8,3,2,48822.26,44462.4,TX,1
642,515265.32,551562.85,531210,6,4,1,24,7.1,251803.17,3.5,3.6141,8,4,6,LLC,6,29.1,0,2,226746.98,217057.55,IL,0
603,499495.02,448949.11,236220,1,2,0,9,9.2,143739.52,8.9508,9.0206,3,6,3,Partnership,4,27.3,0,1,87781.77,84954.98,WA,1
